adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/snUdoOV9oQCLYFBKk99POiYpWvj.jpg,"[28, 12, 80, 53]",2207,en,16 Blocks,"An aging cop is assigned the ordinary task of escorting a fast-talking witness from police custody to a courthouse, but they find themselves running the gauntlet as other forces try to prevent them from getting there.",12.175,/p3ygfjYH0r0kNRbglwKNUgagiZR.jpg,2006-03-01,16 Blocks,False,6.4,1706
False,/esGtYJE3uoRuwA7o4ST2kGDhmeO.jpg,"[10749, 18]",763148,en,Time Is Up,"Vivien, an accomplished student with a passion for physics, and Roy, a troubled young man, are involved in an accident that forces them to reclaim their lives one minute at the time.",21.233,/dxWHyMY4HoXH8LiEhYlga2OtK5B.jpg,2021-09-09,Time Is Up,False,6.4,513
False,/bUxoCldj0V9Y2bgQuUSFbSjKEWw.jpg,"[35, 27]",582883,fr,Le Daim,"A man's obsession with owning the designer deerskin jacket of his dreams leads him to turn his back on his humdrum life in the suburbs, blow his life savings, and even turn him to crime.",6.962,/r5O84lMJRMQStl8GGJzAgkkdqP0.jpg,2019-06-19,Deerskin,False,6.4,569
False,/sEyYwNHJ6AO1Wnh0JuRTBmlZ8No.jpg,"[28, 53, 80]",403605,id,Headshot,"A young man washes ashore, his memory gone - but his past comes back to haunt him after he is nursed back to health and his killing ability is needed when he takes on a powerful drug lord.",13.265,/dpdmO3PNKwCOzf68y8J4Gu19i3r.jpg,2016-09-24,Headshot,False,6.4,378
False,/jvUKejL9uZtI0yi2aoQZ2oykRTA.jpg,"[27, 878, 9648, 53]",395992,en,Life,"The six-member crew of the International Space Station is tasked with studying a sample from Mars that may be the first proof of extra-terrestrial life, which proves more intelligent than ever expected.",31.39,/wztfli5NgYDgurVgShNflvnyA3Z.jpg,2017-03-22,Life,False,6.4,6554
False,/dgZ5e1q6dGUYLUxepmZTmoGqwEy.jpg,"[10749, 35]",286554,en,Two Night Stand,"After an extremely regrettable one night stand, two strangers wake up to find themselves snowed in after sleeping through a blizzard that put all of Manhattan on ice. They're now trapped together in a tiny apartment, forced to get to know each other way more than any one night stand should.",14.463,/rz0YnlHieXP9SBuJU4ANBW8ttIw.jpg,2014-09-26,Two Night Stand,False,6.4,1692
False,/K8dDF9Pxoqg1UECpR5gHYcXa0Q.jpg,[53],72784,en,The Loft,"For five men, the opportunity to share a penthouse in the city -- in which to carry on extramarital affairs -- is a dream come true, until the dead body of an unknown woman turns up. Realizing that her killer must be one of their group, the men are gripped by paranoia as each one suspects another. Friendships are tested, loyalties are questioned, and marriages crumble while fear and suspicion run rampant.",25.658,/zj0Hyaj4l0paZ9Ls5Y9K3LctZLI.jpg,2014-10-14,The Loft,False,6.4,1298
False,/6Gd3z2ydv3zE91YBulAFC5IZoMl.jpg,"[27, 9648]",24274,en,Dead & Buried,"After a series of gory murders commited by mobs of townspeople against visiting tourists, the corpses appear to be coming back to life and living normally as locals in the small town.",7.231,/ryjizVNSLnl62IMk2630gxb3XuJ.jpg,1981-05-29,Dead & Buried,False,6.4,225
False,/18dQ1qE9MWGz1JBH8Kkrfm6RwT7.jpg,[27],14001,en,Dead Silence,"Jamie returns to his hometown in search of answers to his wife's murder, which occurred after receiving a weird package containing a ventriloquist dummy named Billy, which may be linked to the legend of ventriloquist Mary Shaw. Destined to find out the truth, Jamie goes to the town of Raven's Fair, where Shaw used to perform and is buried. But Jamie is in for more than he expected.",31.349,/jovXaCasPvShaQbN8VgS9QkAmo3.jpg,2007-03-16,Dead Silence,False,6.4,1970
False,/w5U8GsNxnbn9tCXpfaTFjxR3az4.jpg,"[28, 12, 53]",10750,en,Toy Soldiers,"After federal agents arrest a drug czar and put him on trial, the cartel leader's vicious son storms a prep school and takes its students hostage. They rebel against the armed intruders and try to take back their academy by any means necessary.",11.299,/nL3ccvqU1Wq1j31feHWAydzpbr2.jpg,1991-04-24,Toy Soldiers,False,6.4,264
False,/t353Hj5sFXWQFriVzB1GiT3TSlm.jpg,"[80, 18, 9648]",10337,en,Bugsy,"New York gangster Ben 'Bugsy' Siegel takes a brief business trip to Los Angeles. A sharp-dressing womanizer with a foul temper, Siegel doesn't hesitate to kill or maim anyone crossing him. In L.A. the life, the movies, and most of all strong-willed Virginia Hill detain him while his family wait back home. Then a trip to a run-down gambling joint at a spot in the desert known as Las Vegas gives him his big idea.",10.317,/oFV3VWZ0LVwnoThysAE0MfUuxck.jpg,1991-12-10,Bugsy,False,6.4,325
False,/8LSl2BPsRmookhO0UITB6PStZJX.jpg,"[12, 10751, 14]",10140,en,The Chronicles of Narnia: The Voyage of the Dawn Treader,"This time around Edmund and Lucy Pevensie, along with their pesky cousin Eustace Scrubb find themselves swallowed into a painting and on to a fantastic Narnian ship headed for the very edges of the world.",47.473,/z6LVJXEmY8E6s57uf8cV3RlWvws.jpg,2010-12-02,The Chronicles of Narnia: The Voyage of the Dawn Treader,False,6.4,4992
False,/dMARcKLrv0T7kVJ4iQR3vqTTdtT.jpg,"[28, 80, 18, 53]",9615,en,The Fast and the Furious: Tokyo Drift,"In order to avoid a jail sentence, Sean Boswell heads to Tokyo to live with his military father. In a low-rent section of the city, Shaun gets caught up in the underground world of drift racing",15.059,/cm2ffqb3XovzA5ZSzyN3jnn8qv0.jpg,2006-06-03,The Fast and the Furious: Tokyo Drift,False,6.4,5816
False,/pxcPddiWo08VDZMszDekH2DSBXz.jpg,"[35, 80, 18, 10749]",8952,en,I Love You Phillip Morris,"Steve Russell is a small-town cop. Bored with his bland lifestyle, Russell turns to fraud as a means of shaking things up. Before long, Russell's criminal antics have landed him behind bars, where he encounters the charismatic Phillip Morris. Smitten, Russell devotes his entire life to being with Morris regardless of the consequences.",16.592,/qtAuWLGQ7N4PNQ6boZeqqoUY2l9.jpg,2009-01-18,I Love You Phillip Morris,False,6.4,1436
False,/rnWSM7qWWdAc2LvNh3lrvsERz7c.jpg,"[28, 35, 80]",5174,en,Rush Hour 3,"After a botched assassination attempt, the mismatched duo finds themselves in Paris, struggling to retrieve a precious list of names, as the murderous crime syndicate's henchmen try their best to stop them. Once more, Lee and Carter must fight their way through dangerous gangsters; however, this time, the past has come back to haunt Lee. Will the boys get the job done once and for all?",36.057,/rZ7IxJlPhNNJ6Rn8z1rzsXuA70P.jpg,2007-08-08,Rush Hour 3,False,6.4,2716
False,/8XT1YtgLv0EQieawoadMIXxcvBL.jpg,"[28, 53, 27]",467938,fr,Revenge,Jen's romantic getaway with her wealthy married boyfriend is disrupted when his friends arrive for an impromptu hunting trip. Tension mounts at the house until the situation culminates in an unexpected way.,33.165,/dZdsm8Z8irM3da7f7U1V3opk3sv.jpg,2017-01-25,Revenge,False,6.4,1508
False,/sA9sYbLUE1grGKh5q5SHgPaZS72.jpg,"[28, 53, 80]",49527,en,Man on a Ledge,"An ex-cop turned con threatens to jump to his death from a Manhattan hotel rooftop. The NYPD dispatch a female police psychologist to talk him down. However, unbeknownst to the police on the scene, the suicide attempt is a cover for the biggest diamond heist ever pulled.",21.661,/fn75crX6sRcKRc7lhuqKTenppQE.jpg,2012-01-13,Man on a Ledge,False,6.4,2307
False,/ybPJWtkbX42gR7YwCjxv60Rvvng.jpg,[35],13193,en,Saved!,"Mary is a good Christian girl who goes to a good Christian high school where she has good Christian friends and a perfect Christian boyfriend. Her life seems perfect, until the day that she finds out that her boyfriend may be gay — and that she’s pregnant.",9.918,/nmf2tFTcRJZVEQ9e3mgLH5gAQYs.jpg,2004-01-21,Saved!,False,6.4,397
False,/8NPs9xKPO5Or77wVfbRU6Ja2rfe.jpg,"[28, 12, 35, 53]",9618,en,Tango & Cash,"Ray Tango and Gabriel Cash are narcotics detectives who, while both being extremely successful, can't stand each other. Crime Lord Yves Perret, furious at the loss of income that Tango and Cash have caused him, frames the two for murder. Caught with the murder weapon on the scene of the crime, the two have no alibi. Thrown into prison with most of the criminals they helped convict, it appears that they are going to have to trust each other if they are to clear their names and catch the evil Perret.",19.072,/bLTBlfV0sJwrwwLJW4JgHwgHrJJ.jpg,1989-12-22,Tango & Cash,False,6.4,1608
False,/AoAgZ5myR57cpXGyb46wZsuETY7.jpg,"[35, 37]",1406,en,City Slickers,"Three New York businessmen decide to take a ""Wild West"" vacation that turns out not to be the relaxing vacation they had envisioned.",11.343,/9DVZpm9pQNB3M17cRo752zqUYhL.jpg,1991-06-07,City Slickers,False,6.4,637
False,/xmLLkEhqIw0Me0wgO9ZhtP0MW7U.jpg,"[53, 18, 28, 80]",561362,en,Rust Creek,"When an overachieving college senior makes a wrong turn, her road trip becomes a life-changing fight for survival in rural Kentucky.",18.862,/lrsPIRkKZWTKbd3C0sSj7a3lMES.jpg,2019-01-04,Rust Creek,False,6.4,256
False,/tcMZBatQfTzbe33DkUXRFVs9YR9.jpg,[35],431072,en,Step Sisters,"Jamilah has her whole life figured out. She's the president of her black sorority, captain of their champion step dance crew, is student liaison to the college dean, and her next move is on to Harvard Law School. She's got it all, right? But when the hard-partying white girls from Sigma Beta Beta embarrass the school, Jamilah is ordered to come to the rescue. Her mission is to not only teach the rhythmically-challenged girls how to step dance, but to win the Steptacular, the most competitive of dance competitions. With the SBBs reputations and charter on the line, and Jamilah's dream of attending Harvard in jeopardy, these outcast screw-ups and their unlikely teacher stumble through one hilarious misstep after another. Cultures clash, romance blossoms, and sisterhood prevails as everyone steps out of their comfort zones.",8.897,/cncHzM37IbohkBX7tlSTiULfIsO.jpg,2018-01-19,Step Sisters,False,6.4,422
False,/3V34MnNop2DPyurREE5CwvSoLzX.jpg,[35],200713,fr,9 mois ferme,"Ariane Felder is pregnant! This is surprising with her being a young hardened judge with strict morals.  But what is more surprising is that, according to paternity testing, the child's father is none other than Bob, a criminal from the prosecution charged with an atrocious attack!  Ariane doesn't remember any of what has happened, so she has no idea what to expect...",6.25,/6vCLklvrl7ogr6DywSV3v5XyKk9.jpg,2013-09-07,9 Month Stretch,False,6.4,482
False,/vqL1DAd9FbU2CvnG6hLX82bQM0q.jpg,"[35, 10749]",193610,en,The Other Woman,"After discovering her boyfriend is married, Carly soon meets the wife he's been cheating on. And when yet another affair is discovered, all three women team up to plot mutual revenge on the three-timing SOB.",18.369,/yHnbb6z8REuFIyBLT2Nj3MX54dY.jpg,2014-04-16,The Other Woman,False,6.4,3259
False,/9UZnCIeUVHzZQLDXN7lht2T4ndB.jpg,"[16, 12, 10751, 35]",72197,en,The Pirates! In an Adventure with Scientists!,"The luxuriantly bearded Pirate Captain is a boundlessly enthusiastic, if somewhat less-than-successful, terror of the High Seas. With a rag-tag crew at his side, and seemingly blind to the impossible odds stacked against him, the Captain has one dream: to beat his bitter rivals Black Bellamy and Cutlass Liz to the much coveted Pirate of the Year Award. It’s a quest that takes our heroes from the shores of exotic Blood Island to the foggy streets of Victorian London. Along the way they battle a diabolical queen and team up with a haplessly smitten young scientist, but never lose sight of what a pirate loves best: adventure!",14.338,/gxQWAhT2Hpsid1aBQQmQyYP6brw.jpg,2012-03-12,The Pirates! In an Adventure with Scientists!,False,6.4,934
False,/wcYu1ysKjRXLXLFNC0DDpeQ2Yqs.jpg,"[35, 10749]",58232,en,Chalet Girl,"While working a job at an exclusive ski resort to support her Dad, Kim learns to snowboard and is so good at it that she enters a competition with a huge cash prize. She has to dig deep to overcome her fears, but her life gets more complicated through her spoken-for boss, Jonny.",10.458,/kGLMKnPL1Aw4SndOXMGrlIMOoa6.jpg,2011-02-02,Chalet Girl,False,6.4,582
False,/uWzDOuRHFCNtScMzxorNQ3Cb8zD.jpg,[53],689723,en,Dangerous Lies,"After losing her waitressing job, Katie Franklin takes a job as a caretaker to a wealthy elderly man in his sprawling, empty Chicago estate. The two grow close, but when he unexpectedly passes away and names Katie as his sole heir, she and her husband Adam are pulled into a complex web of lies, deception, and murder. If she's going to survive, Katie will have to question everyone's motives — even the people she loves.",10.98,/m85QIC42laGfLDxW7DzIFDrWogP.jpg,2020-05-30,Dangerous Lies,False,6.4,420
False,/ynJO5IHwgrLjBFDGkvBV8vKAvGe.jpg,"[18, 9648, 80]",419835,en,Crooked House,"A private investigator helps a former flame solve the murder of her wealthy grandfather, who lived in a sprawling estate surrounded by his idiosyncratic family.",11.917,/AewyKG2cvgZQBG4XU6SVomfu1k5.jpg,2017-09-06,Crooked House,False,6.4,798
False,/jI8vocXQ33hREeTIPuiQ5VSaP4G.jpg,"[18, 53]",317144,en,Cyberbully,"A chilling real-time thriller featuring a teenager, Casey, battling with an anonymous cyber-stalker.",8.167,/q9IBBA6ypk0LEaOgDdutVK0NPzY.jpg,2015-01-15,Cyberbully,False,6.4,210
False,/i80wifLk9w3q4Pq9UOPlfrsjKY1.jpg,"[10749, 35]",34016,en,She's Out of My League,"When he starts dating drop-dead gorgeous Molly, insecure airport security agent Kirk can't believe it. As his friends and family share their doubts about the relationship lasting, Kirk does everything he can to avoid losing Molly forever.",27.494,/wTy3rtmbgJkClR492q6FBbtdeMb.jpg,2010-03-11,She's Out of My League,False,6.4,1825
False,/tUmAtUBBTUqOxn0Fggv6uxKyhs2.jpg,"[27, 18, 53, 9648]",2046,en,The Gift,"Annie Wilson, young widow and mother of three, makes her living foretelling others' futures⁠—though her own has become cloudier than even she can see. Threatened by a client's violent husband and plagued by visions of a missing local woman, Annie finds herself pulled into a thicket of lies and deception in which her extraordinary gift may ultimately get her killed.",14.474,/nQdBE1P0r4ZrgGqy5EX8sL2kXG6.jpg,2000-03-16,The Gift,False,6.4,1003
False,/gj1UQKJ2F3w5G1wGIi2XYpFwZgA.jpg,"[18, 10749]",1713,en,Jungle Fever,A successful and married black man contemplates having an affair with a white girl from work. He's quite rightly worried that the racial difference would make an already taboo relationship even worse.,10.763,/pw7cOdwCylBuiv6rvosBSkcgKEe.jpg,1991-06-07,Jungle Fever,False,6.4,241
False,/goNk0VDnUjxKjB6o69kYS5vvZo2.jpg,"[878, 28, 12, 53]",200,en,Star Trek: Insurrection,"When an alien race and factions within Starfleet attempt to take over a planet that has ""regenerative"" properties, it falls upon Captain Picard and the crew of the Enterprise to defend the planet's people as well as the very ideals upon which the Federation itself was founded.",20.771,/xQCMAHeg5M9HpDIqanYbWdr4brB.jpg,1998-12-11,Star Trek: Insurrection,False,6.4,1014
False,/h5X5zO40G0pjPkyyzGh9PBsPI0B.jpg,[27],27346,en,Maniac,"A psychotic man, troubled by his childhood abuse, loose in NYC, kills young women and local girl American models and takes their scalps as trophies. Will he find the perfect woman in photographer Anna, and end his killing spree.",9.648,/aKIBqbUZAEwOML4oMMjZS7m4Gvj.jpg,1980-11-14,Maniac,False,6.4,341
False,/2K4ZRi6bYrl9Ha53uRi4ZyoYuft.jpg,[35],2294,en,Jay and Silent Bob Strike Back,"When Jay and Silent Bob learn that their comic-book alter egos, Bluntman and Chronic, have been sold to Hollywood as part of a big-screen movie that leaves them out of any royalties, the pair travels to Tinseltown to sabotage the production.",14.002,/aEsAdMAhwKYFgnHHxMOknktQYKK.jpg,2001-08-24,Jay and Silent Bob Strike Back,False,6.4,1321
False,/naUJGskMlDg2HZ0FhsaMG5xPF2K.jpg,"[35, 27]",623491,en,The Babysitter: Killer Queen,"Two years after defeating a satanic cult led by his babysitter Bee, Cole's trying to forget his past and focus on surviving high school. But when old enemies unexpectedly return, Cole will once again have to outsmart the forces of evil.",35.132,/yx7akzfwbPCLlxKgZ1NycThFC92.jpg,2020-09-10,The Babysitter: Killer Queen,False,6.4,1327
